players_ID,team_ID,name,position,field_position,Age,Nat,Height,foot,dt_joined,prev_team,contract_expires,market_value,player_page
2043,70,Gonzalo Asis,Right-Back,DEF,24,Argentina,1.74,right,2018-01-01,Club Atletico Independiente II,2020-06-30,0.35,https://www.transfermarkt.com/gonzalo-asis/profil/spieler/549958
2044,70,Lucas Romero,Defensive Midfield,MID,26,Argentina,1.72,right,2019-07-31,Cruzeiro Esporte Clube,2023-06-30,3.78,https://www.transfermarkt.com/lucas-romero/profil/spieler/242201
2045,70,Fernando Gaibor,Defensive Midfield,MID,28,Ecuador,1.79,right,2018-01-25,CS Emelec,2022-12-31,1.42,https://www.transfermarkt.com/fernando-gaibor/profil/spieler/147263
2046,70,Carlos Benavidez,Defensive Midfield,MID,22,Uruguay,1.85,right,2018-07-23,Defensor Sporting Club,2022-06-30,0.53,https://www.transfermarkt.com/carlos-benavidez/profil/spieler/431190
2047,70,Diego Mercado,Defensive Midfield,MID,23,Argentina,1.69,-,2020-01-02,Club Atletico Independiente II,2020-06-30,0.12,https://www.transfermarkt.com/diego-mercado/profil/spieler/556049
2048,70,Domingo Blanco,Central Midfield,MID,25,Argentina,1.67,right,2017-03-14,Club Olimpo II,2021-06-30,4.72,https://www.transfermarkt.com/domingo-blanco/profil/spieler/285127
2049,70,Pablo Hernandez,Central Midfield,MID,33,Chile,1.85,left,2018-07-04,Celta de Vigo,2021-06-30,0.35,https://www.transfermarkt.com/pablo-hernandez/profil/spieler/91763
2050,70,Lucas Gonzalez,Central Midfield,MID,20,Argentina,1.69,right,2019-06-17,Club Atletico Independiente II,2021-06-30,0.06,https://www.transfermarkt.com/lucas-gonzalez/profil/spieler/688778
2051,70,Alan Sonora,Central Midfield,MID,21,Argentina,1.71,left,2019-07-01,Club Atletico Independiente II,2021-06-30,0.06,https://www.transfermarkt.com/alan-sonora/profil/spieler/688779
2052,70,Cecilio Dominguez,Left Winger,ATT,25,Paraguay,1.79,right,2019-01-24,CF America,2023-06-30,4.72,https://www.transfermarkt.com/cecilio-dominguez/profil/spieler/273012
2053,70,Alan Velasco,Left Winger,ATT,18,Argentina,1.67,right,2019-06-17,Club Atletico Independiente II,2022-06-30,3.19,https://www.transfermarkt.com/alan-velasco/profil/spieler/661154
2054,70,Jonathan Menendez,Left Winger,ATT,26,Argentina,1.64,right,2018-01-26,Club Atletico Talleres,2021-12-31,2.6,https://www.transfermarkt.com/jonathan-menendez/profil/spieler/232142
2055,70,Andres Roa,Left Winger,ATT,27,Colombia,1.75,right,2019-07-12,Deportivo Cali,,2.36,https://www.transfermarkt.com/andres-roa/profil/spieler/304892
2056,70,Gaston Togni,Left Winger,ATT,22,Argentina,1.73,left,2017-07-01,Club Atletico Independiente II,2021-06-30,1.89,https://www.transfermarkt.com/gaston-togni/profil/spieler/503342
2057,70,Braian Martinez,Left Winger,ATT,20,Argentina,1.6,right,2019-07-01,Club Atletico Independiente U20,2021-06-30,0.35,https://www.transfermarkt.com/braian-martinez/profil/spieler/739995
2058,70,Braian Romero,Right Winger,ATT,29,Argentina,1.73,right,2018-01-01,Asociacion Atletica Argentinos Juniors,2022-06-30,1.77,https://www.transfermarkt.com/braian-romero/profil/spieler/357937
2059,70,Gonzalo Veron,Right Winger,ATT,30,Argentina,1.78,right,2018-01-26,D.C. United,2021-06-30,0.41,https://www.transfermarkt.com/gonzalo-veron/profil/spieler/133551
2060,70,Silvio Romero,Centre-Forward,ATT,32,Argentina,1.75,right,2018-01-26,CF America,2021-12-31,3.3,https://www.transfermarkt.com/silvio-romero/profil/spieler/88082
2061,70,Lucas Albertengo,Centre-Forward,ATT,29,Argentina,1.87,right,2015-01-08,Atletico de Rafaela,2020-12-31,0.94,https://www.transfermarkt.com/lucas-albertengo/profil/spieler/266903
2062,70,Cristian Chavez,Centre-Forward,ATT,33,Argentina,1.75,right,2019-07-01,Club Atletico Aldosivi,2023-06-30,0.47,https://www.transfermarkt.com/cristian-chavez/profil/spieler/70132
2063,71,Matias Ibanez,Goalkeeper,GLK,33,Argentina,1.9,right,2014-07-01,SD Eibar,2020-06-30,0.47,https://www.transfermarkt.com/matias-ibanez/profil/spieler/73586
2064,71,Guillermo Sara,Goalkeeper,GLK,32,Argentina,1.84,right,2018-08-03,Club Atletico Boca Juniors,2021-06-30,0.47,https://www.transfermarkt.com/guillermo-sara/profil/spieler/87409
2065,71,Lucas Acosta,Goalkeeper,GLK,25,Argentina,1.87,right,2020-07-01,Club Atletico Belgrano,2023-06-30,0.38,https://www.transfermarkt.com/lucas-acosta/profil/spieler/296799
2066,71,Nicolas Avellaneda,Goalkeeper,GLK,27,Argentina,1.91,right,2015-01-01,Club Atletico Lanus II,2021-06-30,0.24,https://www.transfermarkt.com/nicolas-avellaneda/profil/spieler/270968
2067,71,Lautaro Morales,Goalkeeper,GLK,20,Argentina,1.87,-,2019-06-10,Club Atletico Lanus II,,0.18,https://www.transfermarkt.com/lautaro-morales/profil/spieler/576023
2068,71,Lautaro Valenti,Centre-Back,DEF,21,Argentina,1.88,left,2019-06-10,Club Atletico Lanus II,2022-06-30,3.19,https://www.transfermarkt.com/lautaro-valenti/profil/spieler/625202
2069,71,Guillermo Burdisso,Centre-Back,DEF,31,Argentina,1.89,right,2020-01-11,Career break,2020-12-31,1.42,https://www.transfermarkt.com/guillermo-burdisso/profil/spieler/104233
2070,71,Nicolas Thaller,Centre-Back,DEF,21,Argentina,1.85,right,2020-01-05,Club Atletico Lanus II,2021-06-30,0.41,https://www.transfermarkt.com/nicolas-thaller/profil/spieler/563923
2071,71,Nicolas Pasquini,Left-Back,DEF,29,Argentina,1.77,left,2012-07-01,Club Atletico Atlanta,2021-06-30,1.89,https://www.transfermarkt.com/nicolas-pasquini/profil/spieler/270987
2072,71,Alexandro Bernabei,Left-Back,DEF,19,Argentina,1.69,left,2020-01-05,Club Atletico Lanus U20,,0.53,https://www.transfermarkt.com/alexandro-bernabei/profil/spieler/719635
2073,71,Leonel Di Placido,Right-Back,DEF,26,Argentina,1.76,right,2017-08-24,CA All Boys Buenos Aires,2022-06-30,2.83,https://www.transfermarkt.com/leonel-di-placido/profil/spieler/322843
2074,71,Jose Luis Gomez,Right-Back,DEF,26,Argentina,1.75,right,2017-07-01,Racing Club,2021-06-30,0.94,https://www.transfermarkt.com/jose-luis-gomez/profil/spieler/282357
2075,71,Nicolas Morgantini,Right-Back,DEF,25,Argentina,1.75,right,2020-01-16,Club Atletico Platense,2022-12-31,0.41,https://www.transfermarkt.com/nicolas-morgantini/profil/spieler/615253
2076,71,Facundo Quignon,Defensive Midfield,MID,27,Argentina,1.78,left,2018-07-20,Club Atletico San Lorenzo de Almagro,2021-06-30,2.83,https://www.transfermarkt.com/facundo-quignon/profil/spieler/131218
2077,71,Marcelino Moreno,Central Midfield,MID,25,Argentina,1.68,right,2016-07-01,Club Atletico Lanus II,2021-06-30,4.72,https://www.transfermarkt.com/marcelino-moreno/profil/spieler/456617
2078,71,Tomas Belmonte,Central Midfield,MID,22,Argentina,1.78,right,2018-01-01,Club Atletico Lanus II,2023-06-30,4.25,https://www.transfermarkt.com/tomas-belmonte/profil/spieler/483446
2079,71,Lucas Vera,Central Midfield,MID,23,Argentina,1.64,-,2018-07-01,Club Atletico Lanus U20,2021-06-30,2.83,https://www.transfermarkt.com/lucas-vera/profil/spieler/689628
2080,71,Gaston Lodico,Central Midfield,MID,22,Argentina,1.73,right,2018-01-01,Club Atletico Lanus II,2022-06-30,1.53,https://www.transfermarkt.com/gaston-lodico/profil/spieler/563878
2081,71,Fernando Belluschi,Central Midfield,MID,36,Argentina,1.71,both,2020-01-04,Club Atletico San Lorenzo de Almagro,2020-12-31,0.71,https://www.transfermarkt.com/fernando-belluschi/profil/spieler/26460
2082,71,Leandro Maciel,Central Midfield,MID,24,Argentina,1.78,right,2017-07-01,Club Atletico Lanus II,2020-06-30,0.47,https://www.transfermarkt.com/leandro-maciel/profil/spieler/438923
2083,71,Fernando Barrientos,Central Midfield,MID,28,Argentina,1.74,right,2011-07-01,Club Atletico Lanus U20,2021-06-30,0.29,https://www.transfermarkt.com/fernando-barrientos/profil/spieler/154292
2084,71,Matias Esquivel,Central Midfield,MID,21,Argentina,1.64,left,2020-01-05,Club Atletico Lanus U20,,0.29,https://www.transfermarkt.com/matias-esquivel/profil/spieler/739996
2085,71,Facundo Perez,Central Midfield,MID,20,Argentina,,-,2020-01-05,Club Atletico Lanus U20,,0.18,https://www.transfermarkt.com/facundo-perez/profil/spieler/700182
2086,71,Lautaro Acosta,Left Winger,ATT,32,Argentina,1.69,right,2013-07-11,Sevilla FC,2022-06-30,3.54,https://www.transfermarkt.com/lautaro-acosta/profil/spieler/45307
2087,71,Pedro De La Vega,Right Winger,ATT,19,Argentina,1.72,right,2018-07-01,Club Atletico Lanus U20,2023-06-30,10.62,https://www.transfermarkt.com/pedro-de-la-vega/profil/spieler/618984
2088,71,Sebastian Ribas,Centre-Forward,ATT,32,Uruguay,1.87,right,2018-07-01,Karpaty Lviv,2021-06-30,0.77,https://www.transfermarkt.com/sebastian-ribas/profil/spieler/45577
2089,71,Nicolas Orsini,Centre-Forward,ATT,25,Argentina,1.87,right,2019-07-13,Club Atletico Sarmiento (Junin),2022-06-30,0.71,https://www.transfermarkt.com/nicolas-orsini/profil/spieler/289149
2090,71,Jose Sand,Centre-Forward,ATT,40,Argentina,1.82,right,2019-01-01,Deportivo Cali,2020-06-30,0.12,https://www.transfermarkt.com/jose-sand/profil/spieler/26269
2091,71,Matias Donato,Centre-Forward,ATT,21,Argentina,,-,2020-01-05,Club Atletico Lanus II,,0.03,https://www.transfermarkt.com/matias-donato/profil/spieler/639576
2092,72,Guido Herrera,Goalkeeper,GLK,28,Argentina,1.87,left,2016-01-11,Defensores de Belgrano,2023-06-30,2.83,https://www.transfermarkt.com/guido-herrera/profil/spieler/230014
2093,72,Mauricio Caranta,Goalkeeper,GLK,41,Argentina,1.84,right,2016-01-13,Club Atletico Rosario Central,2020-06-30,0.15,https://www.transfermarkt.com/mauricio-caranta/profil/spieler/12556
2094,72,Franco Fragueda,Goalkeeper,GLK,20,Argentina,1.89,-,2019-06-05,Club Atletico Talleres II,2022-06-30,0.06,https://www.transfermarkt.com/franco-fragueda/profil/spieler/656111
2095,72,Juan Komar,Centre-Back,DEF,23,Argentina,1.9,right,2016-07-01,Club Atletico Boca Juniors,2021-06-30,4.13,https://www.transfermarkt.com/juan-komar/profil/spieler/319691
2096,72,Rafael Perez,Centre-Back,DEF,30,Colombia,1.86,right,2020-01-22,Junior FC,2020-12-31,1.65,https://www.transfermarkt.com/rafael-perez/profil/spieler/117874
2097,72,Renzo Paparelli,Centre-Back,DEF,23,Argentina,1.84,-,2019-06-05,Club Atletico Talleres II,2021-06-30,0.29,https://www.transfermarkt.com/renzo-paparelli/profil/spieler/652967
2098,72,Javier Gandolfi,Centre-Back,DEF,39,Argentina,1.78,right,2016-07-01,Club Tijuana,2020-06-30,0.12,https://www.transfermarkt.com/javier-gandolfi/profil/spieler/26242
2099,72,Enzo Diaz,Left-Back,DEF,24,Argentina,1.75,left,2020-01-01,Argentino Agropecuario,2022-12-31,2.36,https://www.transfermarkt.com/enzo-diaz/profil/spieler/540458
2100,72,Ian Escobar,Left-Back,DEF,24,Argentina,1.72,left,2016-07-08,Club Atletico Chacarita Juniors,2021-06-30,0.41,https://www.transfermarkt.com/ian-escobar/profil/spieler/440164
2101,72,Fernando Bersano,Left-Back,DEF,22,Argentina,1.68,left,2019-01-04,Club Atletico Talleres II,2021-06-30,0.38,https://www.transfermarkt.com/fernando-bersano/profil/spieler/533569
2102,72,Leonardo Godoy,Right-Back,DEF,25,Argentina,1.73,right,2016-07-08,Atletico de Rafaela,2021-06-30,2.95,https://www.transfermarkt.com/leonardo-godoy/profil/spieler/369556
2103,72,Nahuel Tenaglia,Right-Back,DEF,24,Argentina,1.81,right,2017-07-01,Club Atletico Atlanta,,2.36,https://www.transfermarkt.com/nahuel-tenaglia/profil/spieler/533568
2104,72,Gonzalo Alvez,Midfielder,GLK,16,Argentina,,-,2020-01-01,Club Atletico Talleres U20,,0.06,https://www.transfermarkt.com/gonzalo-alvez/profil/spieler/668510
2105,72,Federico Navarro,Defensive Midfield,MID,20,Argentina,1.71,-,2019-01-04,Club Atletico Talleres II,2023-06-30,0.8,https://www.transfermarkt.com/federico-navarro/profil/spieler/632131
2106,72,Tomas Pochettino,Central Midfield,MID,24,Argentina,1.8,right,2019-07-01,Club Atletico Boca Juniors,2021-06-30,3.78,https://www.transfermarkt.com/tomas-pochettino/profil/spieler/348354
2107,72,Nicolas Gimenez,Attacking Midfield,MID,24,Argentina,1.79,right,2016-07-05,Nueva Chicago,2021-06-30,1.89,https://www.transfermarkt.com/nicolas-gimenez/profil/spieler/364946
2108,72,Juan Ignacio Mendez,Attacking Midfield,MID,23,Argentina,1.77,right,2019-01-21,Asociacion Atletica Argentinos Juniors,2022-06-30,1.65,https://www.transfermarkt.com/juan-ignacio-mendez/profil/spieler/508134
2109,72,Joel Sonora,Attacking Midfield,MID,23,United States,1.76,right,2019-01-01,VfB Stuttgart II,2021-06-30,1.53,https://www.transfermarkt.com/joel-sonora/profil/spieler/346644
2110,72,Franco Fragapane,Left Winger,ATT,27,Argentina,1.67,right,2019-07-01,Club Atletico Union,2022-06-30,2.6,https://www.transfermarkt.com/franco-fragapane/profil/spieler/226005
2111,72,Lautaro Guzman,Left Winger,ATT,20,Argentina,1.73,left,2019-06-05,Club Atletico Talleres II,,0.53,https://www.transfermarkt.com/lautaro-guzman/profil/spieler/626916
2112,72,Samuel Sosa,Left Winger,ATT,20,Venezuela,1.78,left,2018-01-11,Deportivo Tachira,2021-06-30,0.41,https://www.transfermarkt.com/samuel-sosa/profil/spieler/428210
2113,72,Guilherme Parede,Right Winger,ATT,24,Brazil,1.76,right,2020-01-31,Coritiba Foot Ball Club,,0.89,https://www.transfermarkt.com/guilherme-parede/profil/spieler/393830
2114,72,Mauro Ortiz,Right Winger,ATT,25,Argentina,1.62,right,2018-07-01,Club Deportivo Riestra,2021-06-30,0.38,https://www.transfermarkt.com/mauro-ortiz/profil/spieler/528398
2115,72,Aldo Araujo,Right Winger,ATT,28,Argentina,1.69,right,2014-01-01,Textil Mandiyu,2021-06-30,0.06,https://www.transfermarkt.com/aldo-araujo/profil/spieler/439628
2116,72,Nahuel Bustos,Centre-Forward,ATT,22,Argentina,1.76,right,2018-07-01,Club Atletico Talleres II,2021-06-30,7.91,https://www.transfermarkt.com/nahuel-bustos/profil/spieler/439629
2117,72,Junior Arias,Centre-Forward,ATT,27,Uruguay,1.76,right,2017-08-02,CA Penarol,2022-06-30,1.42,https://www.transfermarkt.com/junior-arias/profil/spieler/268652
2118,72,Dayro Moreno,Centre-Forward,ATT,34,Colombia,1.78,right,2019-01-01,Without Club,2020-12-31,0.94,https://www.transfermarkt.com/dayro-moreno/profil/spieler/42457
2119,72,Marcos Arturia,Centre-Forward,ATT,22,Argentina,1.78,-,2019-01-04,Club Atletico Talleres II,,0.21,https://www.transfermarkt.com/marcos-arturia/profil/spieler/636440
2120,72,Favio Cabral,Centre-Forward,ATT,19,Argentina,1.87,-,2020-01-01,Club Atletico Talleres U20,2022-06-30,0.09,https://www.transfermarkt.com/favio-cabral/profil/spieler/748210
2121,73,Leonardo Burian,Goalkeeper,GLK,36,Uruguay,1.87,right,2018-07-01,Club Deportivo Godoy Cruz Antonio Tomba,2021-06-30,0.47,https://www.transfermarkt.com/leonardo-burian/profil/spieler/72649
2122,73,Ignacio Chicco,Goalkeeper,GLK,24,Argentina,1.84,left,2018-07-01,Club Atletico Colon II,2020-06-30,0.18,https://www.transfermarkt.com/ignacio-chicco/profil/spieler/503329
2123,73,Joaquin Hass,Goalkeeper,GLK,22,Argentina,1.86,-,2019-06-12,Club Atletico Colon II,,0.06,https://www.transfermarkt.com/joaquin-hass/profil/spieler/649786
2124,73,Emanuel Olivera,Centre-Back,DEF,30,Argentina,1.8,right,2016-07-25,CA Boca Unidos,2023-06-30,1.65,https://www.transfermarkt.com/emanuel-olivera/profil/spieler/105845
2125,73,Bruno Bianchi,Centre-Back,DEF,31,Argentina,1.83,right,2020-01-30,Club Atletico Tucuman,2023-06-30,0.56,https://www.transfermarkt.com/bruno-bianchi/profil/spieler/55998
2126,73,Rafael Garcia,Centre-Back,DEF,31,Uruguay,1.81,right,2020-01-04,Club Nacional,2022-06-30,0.24,https://www.transfermarkt.com/rafael-garcia/profil/spieler/159904
2127,73,Facundo Garces,Centre-Back,DEF,20,Argentina,1.88,right,2019-06-12,Club Atletico Colon II,,0.06,https://www.transfermarkt.com/facundo-garces/profil/spieler/533354
2128,73,Gonzalo Escobar,Left-Back,DEF,23,Argentina,1.71,left,2018-01-23,Club Atletico Temperley,2021-06-30,2.6,https://www.transfermarkt.com/gonzalo-escobar/profil/spieler/440377
2129,73,Rafael Delgado,Left-Back,DEF,30,Argentina,1.75,left,2020-01-21,Defensa y Justicia,2022-12-31,1.89,https://www.transfermarkt.com/rafael-delgado/profil/spieler/167314
2130,73,Franco Quiroz,Left-Back,DEF,22,Argentina,1.76,left,2019-01-01,Club Atletico Colon II,2023-06-30,0.29,https://www.transfermarkt.com/franco-quiroz/profil/spieler/534032
2131,73,Alex Vigo,Right-Back,DEF,21,Argentina,1.75,right,2019-06-18,Club Atletico Colon U20,2023-06-30,2.95,https://www.transfermarkt.com/alex-vigo/profil/spieler/648520
2132,73,Federico Lertora,Defensive Midfield,MID,30,Argentina,1.85,right,2019-07-23,Club Atletico Belgrano,2022-06-30,1.65,https://www.transfermarkt.com/federico-lertora/profil/spieler/125104
2133,73,Matias Fritzler,Defensive Midfield,MID,33,Argentina,1.79,right,2017-07-12,Club Atletico Huracan,2020-06-30,0.38,https://www.transfermarkt.com/matias-fritzler/profil/spieler/54557
2134,73,Rodrigo Aliendro,Central Midfield,MID,29,Argentina,1.77,right,2019-07-01,Club Atletico Tucuman,2022-06-30,2.01,https://www.transfermarkt.com/rodrigo-aliendro/profil/spieler/424045
2135,73,Santiago Pierotti,Right Midfield,MID,19,Argentina,1.89,right,2019-06-18,Club Atletico Colon U20,,0.8,https://www.transfermarkt.com/santiago-pierotti/profil/spieler/674806
2136,73,Brian Farioli,Left Midfield,MID,22,Argentina,1.8,left,2019-06-12,Club Atletico Colon II,2022-06-30,0.18,https://www.transfermarkt.com/brian-farioli/profil/spieler/710281
2137,73,Juan Cruz Zurbriggen,Forward,ATT,20,Argentina,1.84,right,2019-07-01,Club Atletico Colon U20,,0.12,https://www.transfermarkt.com/juan-cruz-zurbriggen/profil/spieler/728222
2138,73,Tomas Chancalay,Left Winger,ATT,21,Argentina,1.79,right,2017-07-01,Club Atletico Colon U20,2020-06-30,5.31,https://www.transfermarkt.com/tomas-chancalay/profil/spieler/533565
2139,73,Cristian Bernardi,Right Winger,ATT,30,Argentina,1.77,right,2016-07-04,Instituto AC Cordoba,2021-06-30,1.42,https://www.transfermarkt.com/cristian-bernardi/profil/spieler/267572
2140,73,Agustin Doffo,Right Winger,ATT,25,Argentina,1.79,left,2020-01-18,CD O'Higgins,2020-12-31,0.41,https://www.transfermarkt.com/agustin-doffo/profil/spieler/374858
2141,73,Mateo Hernandez,Right Winger,ATT,21,Argentina,1.73,right,2019-06-18,Club Atletico Colon II,,0.18,https://www.transfermarkt.com/mateo-hernandez/profil/spieler/637859
2142,73,Luis Miguel Rodriguez,Second Striker,ATT,35,Argentina,1.67,right,2019-01-21,Club Atletico Tucuman,2021-06-30,1.42,https://www.transfermarkt.com/luis-miguel-rodriguez/profil/spieler/87497
2143,73,Brian Fernandez,Centre-Forward,ATT,25,Argentina,1.72,right,2020-01-10,Without Club,2023-06-30,5.66,https://www.transfermarkt.com/brian-fernandez/profil/spieler/267676
2144,73,Nicolas Leguizamon,Centre-Forward,ATT,25,Argentina,1.81,right,2016-07-01,Club Atletico Colon II,2022-06-30,1.12,https://www.transfermarkt.com/nicolas-leguizamon/profil/spieler/437962
2145,73,Tomas Sandoval,Centre-Forward,ATT,21,Argentina,1.85,right,2016-07-01,Club Atletico Colon II,2020-06-30,0.8,https://www.transfermarkt.com/tomas-sandoval/profil/spieler/437964
2146,73,Wilson Morelo,Centre-Forward,ATT,33,Colombia,1.7,right,2019-01-25,Independiente Santa Fe,2021-06-30,0.71,https://www.transfermarkt.com/wilson-morelo/profil/spieler/74065
2147,73,Lucas Viatri,Centre-Forward,ATT,33,Argentina,1.86,right,2020-01-30,CA Penarol,2022-06-30,0.24,https://www.transfermarkt.com/lucas-viatri/profil/spieler/74693
2148,74,Roberto Ramirez,Goalkeeper,GLK,24,Argentina,1.88,left,2016-07-01,Club Deportivo Godoy Cruz II,,0.71,https://www.transfermarkt.com/roberto-ramirez/profil/spieler/332248
2149,74,Juan Bolado,Goalkeeper,GLK,23,Argentina,1.82,-,2019-06-10,Club Deportivo Godoy Cruz II,,0.29,https://www.transfermarkt.com/juan-bolado/profil/spieler/457215
2150,74,Tomas Cardona,Centre-Back,DEF,24,Argentina,1.88,left,2018-01-17,Club Atletico San Lorenzo de Almagro II,2021-06-30,3.54,https://www.transfermarkt.com/tomas-cardona/profil/spieler/422700
2151,74,Gianluca Ferrari,Centre-Back,DEF,23,Argentina,1.84,-,2020-01-09,Club Atletico San Lorenzo de Almagro,2021-06-30,2.36,https://www.transfermarkt.com/gianluca-ferrari/profil/spieler/340507
2152,74,Marcelo Herrera,Centre-Back,DEF,28,Argentina,1.85,right,2020-01-13,Club Atletico Lanus,2021-06-30,0.94,https://www.transfermarkt.com/marcelo-herrera/profil/spieler/270977
2153,74,Joaquin Varela,Centre-Back,DEF,23,Argentina,1.9,right,2018-08-01,Club Atletico Newell's Old Boys,,0.56,https://www.transfermarkt.com/joaquin-varela/profil/spieler/553421
